disbursed_amount,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Employment.Type,DisbursalDate,State_ID,Aadhar_flag,VoterID_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
70817.0,65.53,11.0,23721.0,51.0,6017.0,Self employed,14-09-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53078.0,83.7,16.0,18317.0,86.0,2943.0,Salaried,16-08-18,17.0,1.0,0.0,16.0,Not Scored: No Activity seen on the customer (Inactive),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0
64154.0,84.99,2.0,15097.0,86.0,2369.0,Salaried,20-09-18,4.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40394.0,56.94,2.0,17473.0,86.0,1676.0,Self employed,15-09-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62947.0,78.05,2.0,16865.0,51.0,2369.0,Salaried,09-10-18,4.0,1.0,0.0,15.0,Not Scored: Sufficient History Not Available,1.0,1.0,0.0,30000.0,30000.0,30000.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
48145.0,89.29,74.0,16633.0,45.0,2578.0,Self employed,18-08-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42394.0,44.53,42.0,23994.0,48.0,5223.0,Salaried,17-09-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53078.0,74.33,152.0,18399.0,51.0,4953.0,Self employed,18-08-18,3.0,1.0,0.0,622.0,H-Medium Risk,8.0,1.0,0.0,72286.0,70000.0,70000.0,0.0,0.0,0.0,1.0,16.0,44.0,0.0,1.0
44094.0,70.36,136.0,21715.0,86.0,3801.0,Self employed,25-08-18,8.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57693.0,89.4,138.0,14178.0,86.0,3340.0,Salaried,11-08-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47849.0,75.58,3.0,14360.0,51.0,62.0,Salaried,13-08-18,1.0,1.0,0.0,300.0,M-Very High Risk,3.0,2.0,2.0,47068.0,60490.0,60490.0,43000.0,13163.0,1.0,0.0,30.0,62.0,0.0,1.0
38439.0,59.63,147.0,24521.0,45.0,2799.0,Self employed,19-10-18,2.0,1.0,0.0,657.0,F-Low Risk,1.0,1.0,0.0,114800.0,459200.0,459200.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,1.0
48849.0,86.21,72.0,22914.0,45.0,498.0,Salaried,14-09-18,11.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43894.0,76.61,14.0,24323.0,45.0,795.0,Self employed,25-08-18,15.0,1.0,0.0,737.0,C-Very Low Risk,1.0,1.0,0.0,51624.0,66000.0,66000.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0
61447.0,77.95,1.0,17916.0,86.0,6099.0,Salaried,25-10-18,3.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61713.0,65.73,63.0,18050.0,86.0,7100.0,Self employed,14-08-18,10.0,1.0,0.0,738.0,C-Very Low Risk,1.0,1.0,0.0,7381.0,14764.0,14764.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0
67169.0,71.58,48.0,24513.0,48.0,6270.0,Salaried,31-10-18,5.0,1.0,0.0,449.0,K-High Risk,11.0,1.0,1.0,287652.0,300000.0,300000.0,0.0,0.0,0.0,1.0,20.0,95.0,0.0,1.0
48783.0,65.4,120.0,20512.0,45.0,6930.0,Self employed,09-10-18,12.0,1.0,0.0,749.0,C-Very Low Risk,2.0,2.0,0.0,162693.0,497000.0,497000.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,1.0
59147.0,80.21,36.0,23978.0,86.0,6699.0,Self employed,10-09-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74751.0,74.55,1.0,16244.0,51.0,5091.0,Self employed,03-10-18,3.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47145.0,76.59,105.0,22874.0,86.0,1285.0,Salaried,17-08-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58259.0,79.72,5.0,14178.0,86.0,3353.0,Self employed,25-10-18,9.0,0.0,1.0,572.0,I-Medium Risk,8.0,1.0,0.0,12068.0,35000.0,35000.0,0.0,0.0,0.0,1.0,17.0,25.0,0.0,1.0
66882.0,73.48,103.0,20639.0,48.0,7011.0,Self employed,26-10-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36439.0,50.67,11.0,23937.0,45.0,5950.0,Self employed,05-10-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55076.0,85.0,138.0,14178.0,86.0,3299.0,Self employed,25-09-18,9.0,0.0,1.0,620.0,H-Medium Risk,6.0,3.0,2.0,27897.0,120473.0,120473.0,0.0,0.0,0.0,0.0,27.0,60.0,0.0,1.0
69817.0,78.69,248.0,23912.0,120.0,1751.0,Salaried,18-08-18,4.0,1.0,0.0,774.0,B-Very Low Risk,1.0,1.0,0.0,5876.0,67800.0,67800.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,1.0
53303.0,74.33,202.0,23892.0,86.0,774.0,Self employed,15-10-18,18.0,1.0,0.0,362.0,K-High Risk,8.0,5.0,2.0,5192367.0,6600000.0,6600000.0,0.0,0.0,1.0,4.0,37.0,57.0,0.0,1.0
66382.0,89.96,2.0,17473.0,86.0,1676.0,Self employed,05-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56013.0,82.17,13.0,20716.0,86.0,4549.0,Salaried,16-08-18,8.0,1.0,0.0,681.0,E-Low Risk,4.0,3.0,0.0,74223.0,87000.0,87000.0,0.0,0.0,2.0,1.0,8.0,21.0,8.0,1.0
28940.0,53.37,20.0,15452.0,86.0,6207.0,Salaried,22-08-18,5.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51103.0,74.99,78.0,16845.0,51.0,2043.0,Self employed,26-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61653.0,89.97,162.0,21635.0,86.0,1869.0,Salaried,31-08-18,4.0,1.0,0.0,738.0,C-Very Low Risk,2.0,1.0,0.0,6278.0,7471.0,7471.0,0.0,0.0,1.0,0.0,4.0,7.0,1.0,1.0
54303.0,79.94,3.0,16092.0,51.0,89.0,Self employed,09-10-18,1.0,1.0,0.0,604.0,H-Medium Risk,3.0,3.0,1.0,266685.0,276625.0,276625.0,0.0,0.0,2.0,1.0,2.0,7.0,3.0,1.0
56379.0,87.65,136.0,15705.0,45.0,3809.0,Salaried,27-09-18,8.0,1.0,0.0,602.0,H-Medium Risk,13.0,5.0,1.0,339568.0,686500.0,686500.0,0.0,0.0,3.0,0.0,8.0,17.0,0.0,1.0
72423.0,79.76,5.0,14811.0,120.0,3340.0,Self employed,06-10-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50303.0,75.26,67.0,22350.0,86.0,1446.0,Salaried,28-09-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65169.0,79.81,135.0,14791.0,51.0,1631.0,Self employed,09-08-18,4.0,1.0,0.0,599.0,I-Medium Risk,2.0,1.0,0.0,5416.0,20000.0,20000.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,1.0
66469.0,89.91,19.0,16938.0,86.0,1835.0,Self employed,19-10-18,4.0,1.0,0.0,706.0,D-Very Low Risk,2.0,2.0,1.0,5068.0,25017.0,25017.0,0.0,0.0,0.0,0.0,37.0,54.0,1.0,1.0
52535.0,89.81,61.0,16487.0,45.0,1377.0,Self employed,29-08-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54303.0,72.43,16.0,21124.0,86.0,2989.0,Salaried,09-10-18,14.0,1.0,0.0,737.0,C-Very Low Risk,1.0,1.0,0.0,41114.0,54524.0,54524.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0
86320.0,75.57,74.0,17436.0,48.0,2586.0,Self employed,29-09-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59947.0,85.52,20.0,14004.0,86.0,6222.0,Salaried,28-09-18,5.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24140.0,34.17,36.0,18461.0,45.0,6604.0,Self employed,25-10-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30341.0,74.52,105.0,20292.0,48.0,1241.0,Salaried,31-08-18,6.0,1.0,0.0,610.0,H-Medium Risk,4.0,4.0,0.0,79579.0,106000.0,106000.0,0.0,0.0,2.0,0.0,6.0,17.0,1.0,1.0
45349.0,79.43,79.0,21556.0,45.0,769.0,Salaried,13-08-18,18.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51838.0,82.82,61.0,16016.0,86.0,1328.0,Salaried,22-10-18,6.0,1.0,0.0,300.0,M-Very High Risk,4.0,2.0,3.0,213921.0,219271.0,219271.0,0.0,0.0,1.0,0.0,3.0,12.0,1.0,1.0
50303.0,82.79,34.0,21156.0,86.0,1027.0,Salaried,31-08-18,6.0,1.0,0.0,718.0,D-Very Low Risk,7.0,4.0,0.0,135810.0,665921.0,665921.0,0.0,0.0,3.0,0.0,26.0,52.0,1.0,1.0
59213.0,73.58,7.0,14313.0,120.0,5811.0,Self employed,20-09-18,3.0,1.0,0.0,15.0,Not Scored: Sufficient History Not Available,1.0,1.0,0.0,374632.0,370000.0,370000.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
64369.0,89.12,248.0,14791.0,86.0,1787.0,Salaried,16-08-18,4.0,1.0,0.0,15.0,Not Scored: Sufficient History Not Available,1.0,1.0,0.0,12491.0,14990.0,14990.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
63213.0,82.35,16.0,21124.0,86.0,3008.0,Salaried,24-10-18,14.0,1.0,0.0,836.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,1.0
54894.0,74.95,103.0,18823.0,86.0,7055.0,Self employed,24-09-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37439.0,52.39,17.0,23587.0,120.0,3242.0,Self employed,25-10-18,17.0,1.0,0.0,18.0,Not Scored: No Updates available in last 36 months,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0
60517.0,85.88,7.0,18174.0,45.0,5811.0,Self employed,17-08-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95010.0,79.33,152.0,15105.0,48.0,5034.0,Self employed,31-10-18,3.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54119.0,84.2,68.0,16603.0,120.0,852.0,Self employed,31-08-18,6.0,1.0,0.0,796.0,B-Very Low Risk,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,1.0
53303.0,83.8,34.0,15662.0,86.0,1154.0,Self employed,25-10-18,6.0,1.0,0.0,654.0,F-Low Risk,3.0,3.0,0.0,21468.0,2543000.0,2543000.0,0.0,0.0,1.0,1.0,7.0,13.0,0.0,1.0
57009.0,84.75,67.0,18532.0,45.0,1449.0,Self employed,19-10-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68882.0,60.73,11.0,24169.0,51.0,5990.0,Self employed,09-10-18,3.0,1.0,0.0,411.0,K-High Risk,3.0,2.0,1.0,746725.0,2040000.0,2040000.0,0.0,0.0,1.0,1.0,12.0,22.0,0.0,1.0
58513.0,82.64,69.0,17732.0,86.0,4039.0,Self employed,04-08-18,8.0,1.0,0.0,701.0,E-Low Risk,5.0,2.0,0.0,45491.0,45000.0,45000.0,0.0,0.0,1.0,0.0,29.0,73.0,0.0,1.0
93055.0,80.77,147.0,23032.0,45.0,2783.0,Salaried,29-10-18,2.0,1.0,0.0,16.0,Not Scored: No Activity seen on the customer (Inactive),1.0,1.0,0.0,0.0,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
63448.0,88.74,42.0,16392.0,86.0,5348.0,Self employed,29-09-18,3.0,1.0,0.0,656.0,F-Low Risk,8.0,2.0,0.0,47182.0,130000.0,130000.0,0.0,0.0,0.0,0.0,11.0,22.0,1.0,1.0
53578.0,78.42,36.0,23978.0,86.0,6692.0,Self employed,05-10-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48852.0,67.68,36.0,22408.0,45.0,6653.0,Self employed,26-10-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60213.0,74.88,5.0,15996.0,120.0,3308.0,Salaried,23-09-18,9.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48349.0,80.4,61.0,16016.0,86.0,1310.0,Self employed,21-08-18,6.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43733.0,50.04,36.0,22412.0,48.0,6587.0,Self employed,25-08-18,13.0,0.0,1.0,571.0,I-Medium Risk,1.0,1.0,1.0,38301.0,68000.0,68000.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0
54013.0,87.94,79.0,18169.0,86.0,766.0,Self employed,24-08-18,18.0,0.0,1.0,16.0,Not Scored: No Activity seen on the customer (Inactive),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,1.0
57759.0,89.54,63.0,16067.0,45.0,7094.0,Self employed,27-09-18,10.0,1.0,0.0,603.0,H-Medium Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0
61813.0,83.88,147.0,17705.0,45.0,2795.0,Salaried,26-10-18,2.0,1.0,0.0,300.0,M-Very High Risk,14.0,3.0,3.0,55735.0,86990.0,86990.0,0.0,0.0,0.0,2.0,16.0,31.0,0.0,1.0
54303.0,84.5,16.0,18473.0,86.0,2959.0,Self employed,13-08-18,14.0,1.0,0.0,300.0,M-Very High Risk,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40594.0,66.8,64.0,16251.0,45.0,3526.0,Self employed,22-08-18,9.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65953.0,74.74,254.0,21251.0,48.0,6772.0,Self employed,26-09-18,13.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65414.0,89.49,82.0,17308.0,45.0,4797.0,Salaried,30-10-18,19.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53678.0,79.92,36.0,21242.0,86.0,6580.0,Self employed,29-10-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48045.0,73.19,251.0,23727.0,49.0,6890.0,Self employed,29-09-18,13.0,0.0,1.0,738.0,C-Very Low Risk,7.0,2.0,0.0,17182.0,60000.0,60000.0,0.0,0.0,1.0,0.0,14.0,24.0,0.0,1.0
36439.0,61.92,3.0,14711.0,45.0,32.0,Salaried,09-10-18,1.0,1.0,0.0,18.0,Not Scored: No Updates available in last 36 months,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0
68512.0,71.27,254.0,21251.0,48.0,6734.0,Self employed,29-09-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55013.0,74.5,11.0,23967.0,45.0,6017.0,Self employed,28-09-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41894.0,57.42,42.0,23148.0,45.0,5227.0,Self employed,20-09-18,3.0,1.0,0.0,832.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0
54509.0,81.39,146.0,17921.0,86.0,2953.0,Salaried,31-08-18,14.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54259.0,88.1,152.0,14144.0,45.0,4907.0,Self employed,18-08-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58227.0,76.07,7.0,14582.0,51.0,5748.0,Self employed,11-10-18,3.0,1.0,0.0,15.0,Not Scored: Sufficient History Not Available,1.0,1.0,0.0,28556.0,29000.0,29000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
44549.0,76.32,20.0,23496.0,45.0,6190.0,Self employed,23-08-18,5.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47149.0,68.41,146.0,21980.0,86.0,2943.0,Salaried,27-10-18,17.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59463.0,88.89,70.0,21465.0,86.0,2434.0,Self employed,14-09-18,4.0,1.0,0.0,654.0,F-Low Risk,1.0,1.0,0.0,392247.0,410999.0,410999.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0
59259.0,72.99,1.0,21750.0,49.0,5094.0,Self employed,28-10-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50703.0,82.54,67.0,22727.0,45.0,1509.0,Self employed,26-09-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71123.0,66.51,5.0,23736.0,51.0,3323.0,Salaried,15-10-18,9.0,0.0,0.0,679.0,F-Low Risk,5.0,5.0,0.0,85840.0,146223.0,140725.0,0.0,0.0,2.0,0.0,9.0,20.0,0.0,1.0
38307.0,53.64,251.0,18449.0,86.0,6897.0,Self employed,27-10-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64652.0,89.99,249.0,23201.0,86.0,2209.0,Self employed,21-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48749.0,73.53,147.0,17416.0,51.0,2790.0,Salaried,25-10-18,2.0,1.0,0.0,836.0,A-Very Low Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,1.0
58047.0,94.97,19.0,15685.0,86.0,1883.0,Self employed,18-08-18,4.0,1.0,0.0,738.0,C-Very Low Risk,2.0,2.0,0.0,4800.0,27973.0,27973.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,1.0
53201.0,88.41,61.0,15897.0,45.0,1335.0,Self employed,27-09-18,6.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52579.0,77.89,78.0,17078.0,120.0,2076.0,Salaried,10-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56159.0,84.92,16.0,16445.0,86.0,2964.0,Self employed,14-08-18,14.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45689.0,84.72,147.0,24560.0,45.0,2808.0,Self employed,27-10-18,2.0,0.0,1.0,617.0,H-Medium Risk,2.0,1.0,1.0,90145.0,100000.0,100000.0,0.0,0.0,0.0,0.0,23.0,42.0,1.0,1.0
50383.0,76.48,159.0,23137.0,86.0,7192.0,Self employed,11-08-18,7.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54259.0,87.83,67.0,16694.0,86.0,1515.0,Salaried,07-08-18,6.0,1.0,0.0,710.0,D-Very Low Risk,2.0,1.0,0.0,8000.0,8000.0,8000.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,1.0
71623.0,73.66,3.0,22724.0,51.0,551.0,Salaried,27-10-18,15.0,1.0,0.0,18.0,Not Scored: No Updates available in last 36 months,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,1.0
67232.0,89.88,2.0,15097.0,86.0,2391.0,Salaried,18-08-18,4.0,1.0,0.0,484.0,K-High Risk,12.0,9.0,4.0,2253989.0,2312734.0,2312734.0,0.0,0.0,6.0,2.0,13.0,64.0,3.0,1.0
73751.0,71.46,255.0,23094.0,48.0,5844.0,Self employed,26-10-18,3.0,1.0,0.0,583.0,I-Medium Risk,1.0,1.0,1.0,14515.0,54000.0,54000.0,0.0,0.0,0.0,1.0,25.0,25.0,0.0,1.0
96490.0,74.45,77.0,18238.0,120.0,2345.0,Self employed,21-10-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69800.0,67.76,120.0,18534.0,120.0,6917.0,Self employed,12-10-18,12.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60205.0,77.57,254.0,23311.0,86.0,6763.0,Salaried,04-10-18,13.0,0.0,1.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55013.0,84.79,36.0,23901.0,86.0,6553.0,Self employed,31-08-18,13.0,0.0,1.0,714.0,D-Very Low Risk,3.0,1.0,0.0,104202.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,84.0,0.0,1.0
49628.0,76.15,70.0,18435.0,86.0,2412.0,Salaried,01-08-18,4.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53113.0,74.89,77.0,23516.0,49.0,2283.0,Salaried,24-10-18,4.0,1.0,0.0,300.0,M-Very High Risk,3.0,1.0,2.0,2123355.0,2115000.0,2115000.0,0.0,0.0,0.0,1.0,22.0,34.0,0.0,1.0
56459.0,73.31,7.0,21074.0,86.0,5731.0,Self employed,03-10-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40894.0,80.0,73.0,24363.0,45.0,242.0,Salaried,16-09-18,16.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56213.0,82.64,162.0,15805.0,86.0,1851.0,Self employed,20-10-18,4.0,1.0,0.0,444.0,K-High Risk,11.0,3.0,2.0,1833018.0,1919350.0,1919350.0,0.0,0.0,1.0,1.0,18.0,45.0,1.0,1.0
46549.0,56.35,10.0,13612.0,86.0,5683.0,Self employed,25-10-18,3.0,1.0,0.0,0.0,No Bureau History Available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56263.0,89.29,105.0,20333.0,45.0,1242.0,Self employed,31-10-18,6.0,1.0,0.0,654.0,F-Low Risk,1.0,1.0,0.0,75000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,1.0
